Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
5.600033,S,5.600033,0.2147659,0.6592315,0.2812026,0.07406822,306.5199,125.546,6.095854,1.611658,78.13994,95.35464,2.151839,45.7677414769715,43.43577,14.4229,243.133111878866,238.0762,34.65984,78.95309,81.7169,657.388,41.12011
5.700036,S,5.700036,0.218808,0.7834556,0.2808711,0.08884083,306.4517,125.3831,6.314709,2.004729,78.11511,95.35464,2.154941,45.7763142890786,43.47982,14.31699,247.680699557788,242.4223,36.09571,78.95605,81.53111,681.4346,44.65797
5.800038,S,5.800038,0.2228537,0.8636127,0.2804632,0.0985787,306.3619,125.2203,6.535279,2.305368,78.09029,95.35464,2.158044,45.7900103201179,43.50517,14.28374,252.231308714906,246.7718,37.52494,78.92094,81.35365,705.9161,48.33902
5.90004,S,5.90004,0.2269032,0.8984852,0.2799253,0.1031155,306.2953,125.0576,6.756058,2.497569,78.06547,95.35464,2.161147,45.8214656844639,43.52162,14.33441,256.78500903636,251.1232,38.95536,78.84447,81.1823,730.8326,52.16299
6.000042,S,6.000042,0.2309568,0.8891951,0.2792372,0.102553,306.207,124.8949,6.976214,2.571056,78.04064,95.35464,2.16425,45.8598713594369,43.5168,14.47121,261.34230296155,255.4752,40.39561,78.72564,81.01481,756.1843,56.13042
6.100045,S,6.100045,0.2350147,0.8391287,0.2784126,0.09725215,306.1194,124.7324,7.19568,2.522168,78.01582,95.35464,2.167353,45.911114690029,43.49591,14.69477,265.903274240459,259.826,41.85434,78.56584,80.84906,781.9711,60.24273
6.200047,S,6.200047,0.2390772,0.7537211,0.2774922,0.08781413,306.0551,124.5698,7.415174,2.354523,77.991,95.35464,2.170456,45.9806269580962,43.46486,15.0008,270.468325756205,264.1741,43.34,78.36871,80.68314,808.1929,64.50219
6.300049,S,6.300049,0.2431447,0.6402257,0.2765331,0.07505306,305.9691,124.4074,7.635987,2.079367,77.96618,95.35464,2.173559,46.0558489403832,43.41313,15.37665,275.037653518361,268.5179,44.86023,78.13998,80.51541,834.8492,68.91187
6.400052,S,6.400052,0.2472168,0.5071853,0.2755944,0.05993748,305.8838,124.245,7.859629,1.714954,77.94135,95.35464,2.176661,46.140934147867,43.34813,15.80903,279.611018279174,272.8556,46.42127,77.88702,80.34464,861.9397,73.47559
6.500054,S,6.500054,0.2512941,0.3639794,0.2747478,0.04353737,305.8218,124.0827,8.088256,1.285831,77.91653,95.35464,2.179764,46.2391720799681,43.27795,16.28128,284.189079169084,277.1866,48.02786,77.61852,80.17001,889.4636,78.19764
6.600056,S,6.600056,0.2553766,0.220258,0.2740487,0.02696479,305.738,123.9204,8.323768,0.8216169,77.89171,95.35464,2.182867,46.3357975708167,43.19431,16.77074,288.771727565495,281.5099,49.68283,77.34377,79.99111,917.4201,83.08276
6.700058,S,6.700058,0.2594639,0.08522689,0.2734539,0.0112863,305.655,123.7582,8.565139,0.3546186,77.86688,95.35464,2.18597,46.4335020430734,43.10729,17.2578,293.358296001342,285.8244,51.38681,77.07209,79.80798,945.8085,88.13584
6.800061,S,6.800061,0.2635563,-0.03289964,0.2729483,-0.002537476,305.5952,123.5961,8.812181,-0.08217601,77.84206,95.35464,2.189073,46.53427827893,43.02697,17.7234,297.949448430783,290.1308,53.1385,76.81223,79.62111,974.6278,93.36172
6.900063,S,6.900063,0.2676535,-0.1274371,0.2725032,-0.01371546,305.5137,123.4341,9.064137,-0.4575999,77.81724,95.35464,2.192176,46.6228359498529,42.94638,18.14655,302.544584080564,294.429,54.93452,76.57174,79.43128,1003.877,98.76501
7.000065,S,7.000065,0.2717553,-0.1936675,0.2720857,-0.02168085,305.4554,123.2721,9.320024,-0.7448859,77.79241,95.35464,2.195279,46.7073593146444,42.88092,18.51497,307.14358391871,298.7198,56.76992,76.35646,79.2396,1033.556,104.3499
7.100068,S,7.100068,0.275862,-0.2291727,0.2716681,-0.02612708,305.3753,123.1102,9.578919,-0.9239587,77.76759,95.35464,2.198382,46.7736826384977,42.82238,18.81545,311.746577062706,303.0046,58.63853,76.17011,79.04731,1063.664,110.1201
7.20007,S,7.20007,0.2799727,-0.2339072,0.2712348,-0.02701956,305.296,122.9484,9.84018,-0.9831099,77.74277,95.35464,2.201484,46.8259920259304,42.77845,19.0441,316.352827818827,307.2842,60.53327,76.01411,78.85575,1094.2,116.0785
7.300072,S,7.300072,0.2840877,-0.2102533,0.2707843,-0.02460643,305.2399,122.7866,10.10369,-0.9207764,77.71795,95.35464,2.204587,46.8698269393882,42.75541,19.20301,320.962472025708,311.5604,62.44696,75.8874,78.66622,1125.164,122.2274
7.400074,S,7.400074,0.2882072,-0.1626439,0.270327,-0.01937523,305.1619,122.6249,10.36977,-0.7453472,77.69312,95.35464,2.20769,46.894517879523,42.74085,19.29548,325.575580139174,315.8349,64.37286,75.78675,78.47988,1156.555,128.5683
7.500077,S,7.500077,0.2923307,-0.09721194,0.2698796,-0.01201299,305.0848,122.4633,10.63899,-0.4748943,77.6683,95.35464,2.210793,46.908089223733,42.73824,19.33421,330.191834280876,320.1089,66.30493,75.70701,78.29768,1188.373,135.1022
7.600079,S,7.600079,0.2964584,-0.02118498,0.2694577,-0.003343927,305.0309,122.3017,10.91199,-0.1357905,77.64348,95.35464,2.213896,46.9194230566031,42.74982,19.33611,334.811163724905,324.3835,68.23875,75.6416,78.12022,1220.618,141.8294
7.700081,S,7.700081,0.3005896,0.05772408,0.2690702,0.005747173,304.9551,122.1402,11.18914,0.2396455,77.61865,95.35464,2.216999,46.920531184489,42.75995,19.31639,339.433046006755,328.659,70.17135,75.58316,77.94785,1253.292,148.7499
7.800084,S,7.800084,0.3047243,0.1320439,0.2687166,0.01439376,304.904,121.9788,11.4705,0.6160714,77.59383,95.35464,2.220102,46.9272809680094,42.77596,19.29733,344.057350144243,332.9356,72.10181,75.52422,77.78051,1286.394,155.8635
7.900086,S,7.900086,0.3088726,0.1951661,0.2683862,0.02182126,304.8077,121.8172,11.75645,0.9584056,77.56901,95.35464,2.223205,46.925114835657,42.7756,19.29286,348.695285585298,337.224,74.03387,75.45785,77.61777,1319.923,163.1703
8.000088,S,8.000088,0.3130288,0.2419711,0.2680654,0.02741999,305.07,121.6556,12.046,1.235408,77.54419,95.35464,2.226307,47.0223638499725,42.85834,19.34594,353.341405508528,341.5183,75.96884,75.37835,77.45906,1353.881,170.6705
8.10009,S,8.10009,0.3171858,0.2692659,0.2677408,0.03079888,305.0868,121.4941,12.338,1.42296,77.51936,95.35464,2.22941,47.0640415867316,42.86674,19.4285,357.986247639537,345.8083,77.90847,75.28172,77.3036,1388.269,178.3642
8.200092,S,8.200092,0.3213461,0.2759762,0.2674032,0.03180896,305.0818,121.3327,12.63217,1.506519,77.49454,95.35464,2.232513,47.1097360511445,42.85614,19.56217,362.633132869814,350.0959,79.85857,75.16599,77.15041,1423.086,186.2525
8.300095,S,8.300095,0.3255098,0.2631621,0.2670511,0.03054713,305.0554,121.1714,12.92834,1.482584,77.46972,95.35464,2.235616,47.159809217182,42.82597,19.74801,367.282028105092,354.3796,81.82449,75.0313,76.99854,1458.331,194.3365
8.400097,S,8.400097,0.3296779,0.2338238,0.2666899,0.02733901,304.9622,121.0101,13.2268,1.359309,77.44489,95.35464,2.238719,47.2016644886099,42.76533,19.97808,371.934205547396,358.6592,83.81163,74.8798,76.84712,1494.004,202.6181
8.500099,S,8.500099,0.3338496,0.1924901,0.2663289,0.02269149,304.9146,120.8489,13.52787,1.155443,77.42007,95.35464,2.241822,47.2630076861651,42.70505,20.2502,376.58883948756,362.9326,85.82419,74.71535,76.69543,1530.105,211.0996
8.600101,S,8.600101,0.3380253,0.1446664,0.265978,0.01722804,304.8452,120.6878,13.83207,0.8981301,77.39525,95.35464,2.244925,47.3236698386019,42.63091,20.54593,381.246115054721,367.199,87.86533,74.543,76.54299,1566.633,219.7838
8.700104,S,8.700104,0.3422053,0.09614223,0.2656437,0.01161843,304.799,120.5267,14.13977,0.6199262,77.37042,95.35464,2.248028,47.3922746561178,42.55828,20.85235,385.906535387823,371.4583,89.93681,74.36833,76.38956,1603.587,228.6737
8.800106,S,8.800106,0.3463892,0.05237975,0.2653278,0.006497034,304.7311,120.3657,14.45109,0.3547079,77.3456,95.35464,2.25113,47.4536837078956,42.47979,21.14993,390.569634017586,375.7099,92.03853,74.19685,76.2352,1640.967,237.7722
8.900108,S,8.900108,0.3505768,0.01787562,0.2650282,0.002397084,304.6638,120.2048,14.7659,0.1338681,77.32078,95.35464,2.254233,47.5105299625304,42.40521,21.42542,395.235027364142,379.9537,94.16893,74.03335,76.08012,1678.771,247.0824
9.000111,S,9.000111,0.3547684,-0.004348452,0.2647406,-0.0003144263,304.6197,120.0439,15.08402,-0.01795685,77.29596,95.35464,2.257336,47.5660632769047,42.34359,21.66912,399.903227298958,384.1909,96.32524,73.8813,75.92481,1717,256.6069
9.100113,S,9.100113,0.3589637,-0.0129697,0.2644612,-0.001465296,304.5538,119.8831,15.40521,-0.08555288,77.27113,95.35464,2.260439,47.6067823546183,42.28556,21.87092,404.573745821782,388.422,98.50361,73.74261,75.76981,1755.652,266.3482
9.200115,S,9.200115,0.3631627,-0.008462297,0.2641882,-0.001088815,304.511,119.7224,15.72937,-0.06497471,77.24631,95.35464,2.263542,47.6439722559276,42.24344,22.0327,409.246460256124,392.648,100.6999,73.61742,75.61574,1794.726,276.3083
9.300117,S,9.300117,0.3673653,0.007077395,0.2639219,0.0005897049,304.4464,119.5617,16.0565,0.03595769,77.22149,95.35464,2.266645,47.6665152985794,42.20491,22.15496,413.921438049315,396.8701,102.9101,73.50418,75.46313,1834.223,286.4886
9.40012,S,9.40012,0.3715711,0.03031397,0.2636639,0.003198023,304.3826,119.4011,16.38665,0.1992014,77.19666,95.35464,2.269747,47.6821231949166,42.17366,22.24786,418.59813703962,401.0887,105.1309,73.39999,75.3124,1874.142,296.8906
9.500122,S,9.500122,0.3757806,0.05719532,0.2634155,0.006275378,304.3418,119.2406,16.71995,0.3992035,77.17184,95.35464,2.272851,47.6992785500295,42.15238,22.32483,423.277082180199,405.305,107.3601,73.30109,75.16381,1914.483,307.5152
9.600124,S,9.600124,0.3799933,0.08347034,0.2631764,0.009331426,304.2792,119.0802,17.05633,0.6060907,77.14702,95.35464,2.275953,47.7091019963246,42.12581,22.39586,427.957719576565,409.5188,109.5965,73.2033,75.01746,1955.246,318.3629
9.700127,S,9.700127,0.3842092,0.1054117,0.2629448,0.0119266,304.2174,118.9198,17.39569,0.7907413,77.12219,95.35464,2.279056,47.7204330619254,42.09616,22.47561,432.639933036152,413.7299,111.8404,73.10282,74.87321,1996.429,329.4347
9.800129,S,9.800129,0.3884285,0.1201626,0.2627178,0.01371941,304.1785,118.7595,17.73783,0.9282765,77.09737,95.35464,2.282159,47.7416273574519,42.06607,22.57673,437.323802430104,417.938,114.0931,72.99654,74.73085,2038.034,340.7313
9.900131,S,9.900131,0.3926508,0.1262862,0.2624932,0.01452981,304.1179,118.5992,18.08256,1.003052,77.07255,95.35464,2.285262,47.7623543636838,42.02186,22.70255,442.009228284678,422.1421,116.3575,72.88261,74.58989,2080.059,352.2537
10.00013,S,10.00013,0.3968764,0.1236277,0.26227,0.01432098,304.0804,118.439,18.42981,1.008456,77.04773,95.35464,2.288365,47.7952031529127,41.97421,22.85929,446.696432553835,426.3416,118.6362,72.76049,74.44994,2122.504,364.0032
10.10014,S,10.10014,0.4011055,0.1133899,0.2620486,0.01321864,304.0211,118.2789,18.77961,0.9492799,77.0229,95.35464,2.291468,47.8278598270976,41.91191,23.04118,451.385494101674,430.5357,120.9319,72.631,74.31063,2165.369,375.9814
10.20014,S,10.20014,0.4053378,0.09781757,0.261831,0.01147228,303.9625,118.1189,19.13202,0.8400081,76.99808,95.35464,2.29457,47.8649770442857,41.8424,23.2437,456.076016279141,434.7232,123.2469,72.49607,74.17162,2208.653,388.1902
10.30014,S,10.30014,0.4095735,0.07983998,0.2616192,0.009412516,303.9268,117.9589,19.48721,0.7025401,76.97326,95.35464,2.297673,47.9104803741363,41.77406,23.45937,460.768511272861,438.9039,125.5833,72.35838,74.03262,2252.355,400.6315
10.40014,S,10.40014,0.4138126,0.0623805,0.2614143,0.007379991,303.8718,117.799,19.84526,0.5613835,76.94843,95.35464,2.300776,47.9506819637385,41.6989,23.67424,465.462461474893,443.0772,127.941,72.22083,73.89363,2296.475,413.3076
10.50014,S,10.50014,0.4180645,0.04808825,0.2612164,0.005684052,303.7934,117.639,20.20705,0.4405837,76.92361,95.35464,2.303879,47.9820531163267,41.61882,23.87784,470.168602566667,447.2533,130.3231,72.08614,73.75465,2341.013,426.2207
10.60015,S,10.60015,0.422324,0.03880076,0.2610253,0.004550104,304.0497,117.4789,20.57211,0.3593177,76.89879,95.35464,2.306982,48.0986144155733,41.62962,24.09256,474.882151501133,451.428,132.7268,71.9563,73.61584,2385.968,439.373
