Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
2.299998,S,2.299998,0.2007239,0.05662134,0.2764997,0.0126157,544.8345,127.7421,5.309949,0.2444939,78.42136,95.35464,2.116662,103.83690515339,103.3141,10.40671,228.160312185091,227.4576,3.223246,85.55864,89.18813,252.7957,0.5551988
2.399998,S,2.399998,0.2099247,-0.4342843,0.2749921,-0.04471005,544.6268,127.4355,5.771588,-0.9466177,78.37315,95.35464,2.122687,104.058726240248,103.3545,12.08577,238.554217079811,237.7942,4.357163,84.99093,88.95027,276.11,0.9328375
2.499998,S,2.499998,0.2191409,-0.8422945,0.2743499,-0.09268457,544.3787,127.1292,6.269527,-2.135887,78.32495,95.35464,2.128712,104.26796054064,103.3709,13.64788,248.962878781033,248.132,5.653031,84.4754,88.69489,300.4579,1.432064
2.599998,S,2.599998,0.2283715,-1.154408,0.2740654,-0.1297706,544.113,126.8231,6.795799,-3.243855,78.27675,95.35464,2.134737,104.465617678593,103.3796,15.0241,259.385096055818,258.4703,7.095387,84.03216,88.42754,325.8398,2.068358
2.699998,S,2.699998,0.2376162,-1.361075,0.2736834,-0.154821,543.8518,126.5173,7.340173,-4.184614,78.22855,95.35464,2.140763,104.652087258995,103.3983,16.15088,269.8203891713,268.8097,8.662115,83.67821,88.15434,352.2555,2.855315
2.799998,S,2.799998,0.2468821,-1.457479,0.2728718,-0.1672206,545.2589,126.2115,7.892807,-4.873282,78.18034,95.35464,2.146788,105.245964839038,103.8601,17.0233,280.281179206295,279.1643,10.32666,83.42584,87.88152,379.7055,3.804041
2.899998,S,2.899998,0.2561808,-1.444633,0.2715829,-0.1670043,545.187,125.9054,8.450077,-5.233985,78.13214,95.35464,2.152813,105.442206686187,103.9775,17.51395,290.772253439935,289.5413,12.05712,83.28143,87.61546,408.1925,4.922831
2.999998,S,2.999998,0.2654969,-1.330211,0.2698024,-0.1549742,544.5352,125.5995,9.007111,-5.209988,78.08394,95.35464,2.158838,105.465924557046,103.9819,17.63025,301.278466436807,299.9287,13.81665,83.24422,87.36245,437.7178,6.216432
3.099998,S,3.099998,0.2748258,-1.128521,0.2676754,-0.1326922,544.2477,125.2939,9.564979,-4.773748,78.03574,95.35464,2.164864,105.558711214302,104.1131,17.40988,311.796949261297,310.3271,15.56952,83.30592,87.12781,468.2825,7.685933
3.199997,S,3.199997,0.2841699,-0.860086,0.2654929,-0.1024439,543.83,124.9884,10.13195,-3.935239,77.98753,95.35464,2.170889,105.596920547417,104.2398,16.87524,322.328886264368,320.7412,17.28299,83.45074,86.91563,499.8878,9.32901
3.299997,S,3.299997,0.2935276,-0.550564,0.2635449,-0.06712902,543.5518,124.6832,10.71876,-2.747626,77.93933,95.35464,2.176914,105.654645376782,104.4209,16.09906,332.873150778316,331.1731,18.92929,83.6563,86.72863,532.5354,11.14027
3.399997,S,3.399997,0.3028989,-0.2288156,0.2620301,-0.03004494,543.2782,124.3783,11.3352,-1.30775,77.89113,95.35464,2.182939,105.703759746329,104.6101,15.16614,343.428830045072,341.6244,20.48865,83.89521,86.56784,566.2274,13.11195
3.499997,S,3.499997,0.3122823,0.07554095,0.2610002,0.005383319,543.0093,124.0736,11.98653,0.2487139,77.84293,95.35464,2.188965,105.750620335421,104.7952,14.18308,353.994540621153,352.0952,21.9511,84.13761,86.43256,600.9656,15.23475
3.599997,S,3.599997,0.3216769,0.3349834,0.2603573,0.03593944,542.7674,123.7691,12.67144,1.759347,77.79472,95.35464,2.19499,105.806789783197,104.972,13.26484,364.569061899838,362.5845,23.31791,84.35394,86.32036,636.7519,17.49895
3.699997,S,3.699997,0.331082,0.5270443,0.2599039,0.05895691,542.5302,123.4648,13.38267,3.052946,77.74652,95.35464,2.201015,105.870576451545,105.1276,12.52065,375.151580486507,373.0904,24.60164,84.5182,86.22737,673.588,19.89553
3.799997,S,3.799997,0.3404978,0.6368874,0.259428,0.07262196,542.32,123.1608,14.1101,3.971642,77.69833,95.35464,2.20704,105.949982658621,105.2633,12.04311,385.742152910265,383.6107,25.82493,84.61092,86.14862,711.4755,22.41724
3.899997,S,3.899997,0.349925,0.6593401,0.2587873,0.07621903,542.092,122.857,14.84522,4.395758,77.65012,95.35464,2.213066,106.034181523187,105.3652,11.89211,396.34142152416,394.1429,27.01809,84.62167,86.07857,750.4158,25.05951
3.999997,S,3.999997,0.3593638,0.5996556,0.2579562,0.07023068,541.8684,122.5534,15.5848,4.265306,77.60192,95.35464,2.219091,106.129008549031,105.4383,12.08848,406.949781046504,404.6838,28.21527,84.55047,86.01169,790.4097,27.821
4.099999,S,4.099999,0.3688149,0.4729971,0.2570174,0.05629475,541.6495,122.25,16.3321,3.595505,77.55372,95.35464,2.225116,106.233559011427,105.4829,12.60662,417.567710885696,415.2303,29.45019,84.40781,85.94309,831.4581,30.70383
4.200001,S,4.200001,0.378287,0.3025767,0.256105,0.03700733,543.0538,121.9468,17.09553,2.482678,77.50551,95.35464,2.231142,106.773286907964,105.9267,13.41898,428.208956563304,425.793,30.75281,84.21339,85.869,873.5617,33.71329
4.300004,S,4.300004,0.3877907,0.1164802,0.2553305,0.01557028,543.0687,121.6432,17.88388,1.095907,77.45731,95.35464,2.237167,106.951612824833,105.9858,14.34077,438.87751744289,436.3737,32.14313,83.99334,85.78722,916.7228,36.85732
4.400006,S,4.400006,0.39731,-0.05652704,0.2547313,-0.004681626,542.4812,121.3398,18.69954,-0.3453132,77.4091,95.35464,2.243192,106.969290914963,105.8749,15.2622,449.557276857423,446.9554,33.62716,83.77613,85.6974,960.9421,40.14507
4.500008,S,4.500008,0.4068392,-0.1913701,0.2542624,-0.02078989,542.2354,121.0368,19.54006,-1.605155,77.3609,95.35464,2.249218,107.069272662226,105.8549,16.08009,460.244311594658,457.5346,35.19899,83.58823,85.60079,1006.22,43.58571
4.60001,S,4.60001,0.4163807,-0.2706102,0.2538371,-0.03063478,541.8818,120.7339,20.39981,-2.473214,77.3127,95.35464,2.255243,107.125561037597,105.8201,16.6731,470.939731439931,468.1141,36.84136,83.44981,85.5,1052.555,47.18724
4.700013,S,4.700013,0.4259329,-0.2872089,0.2533851,-0.03327441,541.6899,120.4312,21.27296,-2.806017,77.2645,95.35464,2.261269,107.204933699247,105.8515,16.9811,481.642396770475,478.6955,38.5279,83.37148,85.39845,1099.948,50.95547
4.800015,S,4.800015,0.4354961,-0.2454876,0.2528908,-0.02907672,541.4577,120.1288,22.15765,-2.558751,77.21629,95.35464,2.267294,107.251981991003,105.8988,16.98328,492.352221468478,489.282,40.2284,83.35259,85.29975,1148.4,54.8933
4.900017,S,4.900017,0.4450696,-0.1599567,0.2523905,-0.01961018,541.2747,119.8266,23.05639,-1.799088,77.16809,95.35464,2.273319,107.293222786868,105.9817,16.72468,503.06828179236,499.8759,41.91428,83.38184,85.207,1197.911,59.00066
5.00002,S,5.00002,0.4546529,-0.05231252,0.2519362,-0.007315367,541.0962,119.5247,23.97374,-0.6990307,77.11989,95.35464,2.279345,107.322801068962,106.0784,16.29591,513.789754461787,510.4789,43.56405,83.43967,85.12222,1248.482,63.27493
5.100022,S,5.100022,0.4642456,0.05320112,0.2515548,0.005010956,540.9221,119.223,24.91263,0.4982944,77.07169,95.35464,2.28537,107.347905921075,106.1758,15.82,524.516322287744,521.092,45.16728,83.50259,85.0461,1300.113,67.71188
5.200024,S,5.200024,0.4738475,0.1348501,0.251233,0.01480525,540.7523,118.9215,25.87221,1.530792,77.02348,95.35464,2.291395,107.375083979073,106.2614,15.42477,535.247248838522,531.7143,46.72642,83.54814,84.97782,1352.807,72.3069
5.300026,S,5.300026,0.4834584,0.1779115,0.2509345,0.02026773,540.587,118.6202,26.84906,2.177127,76.97528,95.35464,2.297421,107.408619239836,106.3256,15.21441,545.982660375601,542.3444,48.25549,83.55976,84.91545,1406.562,77.05617
5.400029,S,5.400029,0.4930784,0.1775442,0.2506314,0.02071813,540.426,118.3192,27.84013,2.310277,76.92707,95.35464,2.303446,107.450283909432,106.3632,15.24576,556.722173630945,552.9794,49.77658,83.53004,84.85637,1461.382,81.95774
5.500031,S,5.500031,0.5027078,0.1393575,0.2503242,0.01668633,540.2917,118.0184,28.84521,1.930093,76.87887,95.35464,2.309472,107.505773547859,106.3802,15.51594,567.466436712683,563.6171,51.31425,83.46198,84.79787,1517.265,87.01205
5.600033,S,5.600033,0.5123546,0.07741009,0.2500339,0.00971668,541.6898,117.7177,29.86741,1.165037,76.83067,95.35464,2.315497,107.983857472191,106.7904,16.01012,578.227994868346,574.2675,52.89073,83.36759,84.73783,1574.212,92.22189
5.700036,S,5.700036,0.5220287,0.01023209,0.2497803,0.001922396,541.7441,117.4167,30.91041,0.2387722,76.78246,95.35464,2.321522,108.095609325166,106.8235,16.53483,589.010368555714,584.9326,54.51864,83.26436,84.67513,1632.225,97.59192
5.800038,S,5.800038,0.5317154,-0.04424356,0.2495662,-0.004594163,541.2407,117.1159,31.97306,-0.5907037,76.73426,95.35464,2.327548,108.048126772762,106.7029,16.99673,599.79873966628,595.5975,56.1971,83.17033,84.60986,1691.305,103.1273
5.90004,S,5.90004,0.5414085,-0.07335362,0.2493793,-0.00828843,541.0563,116.8154,33.0533,-1.102463,76.68606,95.35464,2.333573,108.075966674252,106.6781,17.32621,610.588556910831,606.2588,57.91549,83.0993,84.54313,1751.451,108.8327
6.000042,S,6.000042,0.5511106,-0.07276351,0.2492076,-0.008556133,540.7637,116.5151,34.14989,-1.176566,76.63786,95.35464,2.339599,108.058566967614,106.639,17.45788,621.381397771169,616.9201,59.65652,83.05736,84.47664,1812.663,114.7112
6.100045,S,6.100045,0.5608202,-0.0470133,0.2490512,-0.005824314,540.6101,116.215,35.26262,-0.8274762,76.58965,95.35464,2.345624,108.064290014991,106.653,17.40771,632.176036413007,627.5825,61.40067,83.04176,84.41215,1874.942,120.7641
6.200047,S,6.200047,0.5705379,-0.007451814,0.2489182,-0.001342341,540.4607,115.9152,36.39268,-0.1969156,76.54145,95.35464,2.35165,108.059677755026,106.6766,17.2336,642.972567876274,638.248,63.1324,83.04249,84.35096,1938.286,126.9909
6.300049,S,6.300049,0.5802627,0.03174867,0.2488276,0.003260315,540.3378,115.6156,37.5429,0.4935425,76.49325,95.35464,2.357675,108.055921905817,106.7052,17.03181,653.770163558638,648.9167,64.84442,83.04588,84.29353,2002.698,133.3899
6.400052,S,6.400052,0.5899946,0.05825642,0.2487121,0.006515819,540.2191,115.3162,38.70315,1.017258,76.44505,95.35464,2.3637,108.054314129508,106.7248,16.89828,664.568589899298,659.5881,66.53929,83.03925,84.23949,2068.177,139.9592
6.500054,S,6.500054,0.5997334,0.06533449,0.248613,0.007569855,540.1044,115.0171,39.87937,1.218153,76.39684,95.35464,2.369726,108.056126387216,106.7266,16.8985,675.36705430364,670.2601,68.22787,83.01479,84.18771,2134.722,146.6975
6.600056,S,6.600056,0.6094788,0.05346802,0.2487924,0.006391711,539.9938,114.7182,41.11482,1.059611,76.34863,95.35464,2.375751,108.04961413635,106.6965,17.04629,686.165440799102,680.9308,69.92467,82.97168,84.13686,2202.335,153.605
6.700058,S,6.700058,0.6192304,0.02955137,0.2489874,0.003718667,539.8872,114.4195,42.36855,0.6347463,76.30043,95.35464,2.381776,108.044361988289,106.6497,17.30392,696.963299243479,691.5981,71.64285,82.9157,84.08581,2271.015,160.6832
6.800061,S,6.800061,0.6289878,0.003780818,0.2492055,0.000710063,539.7846,114.1211,43.64176,0.124729,76.25223,95.35464,2.387802,108.036657704237,106.594,17.59655,707.75954273298,702.26,73.38943,82.85652,84.03398,2340.762,167.9346
6.900063,S,6.900063,0.6387506,-0.014343,0.2494476,-0.001509205,539.6861,113.8228,44.93472,-0.272682,76.20403,95.35464,2.393827,108.021947700051,106.5381,17.84305,718.553977947965,712.9164,75.16332,82.80377,83.9815,2411.574,175.362
7.000065,S,7.000065,0.6485255,-0.0194121,0.2497124,-0.002255241,541.0963,113.5247,46.24825,-0.4189278,76.15582,95.35464,2.399853,108.42292486999,106.9115,18.04056,729.358339420306,723.5799,76.95814,82.76354,83.92899,2483.452,182.968
7.100068,S,7.100068,0.6583235,-0.01171361,0.2500003,-0.001493779,541.208,113.2264,47.58413,-0.2851547,76.10762,95.35464,2.405878,108.445035753593,106.9277,18.07741,740.176641642628,734.2559,78.76305,82.73645,83.87734,2556.397,190.754
7.20007,S,7.20007,0.6681288,0.003524973,0.2503129,0.00021619,540.7844,112.9282,48.9406,0.04239104,76.05942,95.35464,2.411903,108.304538382832,106.7958,18.01472,750.993218276458,744.9301,80.56634,82.71801,83.82729,2630.409,198.7205
7.300072,S,7.300072,0.6779358,0.01880798,0.2506523,0.002018914,540.6567,112.6303,50.31736,0.4064415,76.01122,95.35464,2.417929,108.240936828298,106.743,17.94526,761.804029349787,755.5991,82.36288,82.70103,83.77913,2705.489,206.867
7.400074,S,7.400074,0.6877465,0.02771349,0.2510192,0.0031426,540.4206,112.3326,51.71501,0.6492539,75.96301,95.35464,2.423954,108.14233242818,106.6477,17.91737,772.610109327136,766.2637,84.15471,82.67886,83.73262,2781.635,215.1929
7.500077,S,7.500077,0.6975598,0.02746521,0.251414,0.003219475,540.3228,112.0351,53.13366,0.6822816,75.91481,95.35464,2.42998,108.080975903305,106.5757,17.97547,783.410626187972,776.9222,85.94861,82.64821,83.68721,2858.848,223.698
7.600079,S,7.600079,0.7073764,0.01962764,0.2515348,0.002381662,540.2064,111.7379,54.50818,0.5175177,75.86661,95.35464,2.436005,108.030352013913,106.5013,18.1116,794.206356134688,787.5743,87.75294,82.60998,83.64223,2937.126,232.383
7.700081,S,7.700081,0.7171974,0.008895641,0.2515292,0.001147484,540.1387,111.441,55.86678,0.2555507,75.81841,95.35464,2.44203,107.999873177993,106.4402,18.28815,804.998276736684,798.2202,89.57365,82.56846,83.59724,3016.469,241.2492
7.800084,S,7.800084,0.7270238,0.0005467032,0.2515239,0.0001331884,540.0745,111.1442,57.2361,0.0303883,75.7702,95.35464,2.448056,107.966253452977,106.3781,18.45025,815.787022911182,808.8604,91.41167,82.52888,83.55219,3096.876,250.2983
7.900086,S,7.900086,0.736855,-0.002054586,0.2515188,-0.0002401979,540.0141,110.8477,58.61562,-0.05612366,75.72199,95.35464,2.454081,107.927279922185,106.3198,18.55796,826.571907940229,819.4947,93.26311,82.49488,83.50735,3178.347,259.5319
8.000088,S,8.000088,0.7466909,0.001215071,0.2515135,0.00007948287,539.9573,110.5514,60.005,0.0190116,75.67379,95.35464,2.460107,107.882454252211,106.2666,18.60198,837.352731760474,830.1237,95.1218,82.46703,83.46313,3260.882,268.9511
8.10009,S,8.10009,0.7565311,0.00761882,0.2515082,0.0008024724,539.904,110.2553,61.40387,0.1964165,75.62559,95.35464,2.466132,107.833223376251,106.2161,18.60495,848.128982816216,840.7476,96.98234,82.44293,83.41988,3344.478,278.5563
8.200092,S,8.200092,0.7663756,0.01330426,0.2515029,0.001484799,539.8544,109.9595,62.81185,0.3717542,75.57738,95.35464,2.472157,107.781866684986,106.1636,18.60701,858.900301698952,851.3663,98.84278,82.41884,83.37766,3429.137,288.3476
8.300095,S,8.300095,0.7762241,0.01541848,0.2514974,0.001778376,539.8109,109.6639,64.2285,0.4552957,75.52918,95.35464,2.478183,107.731053568184,106.1057,18.64297,869.666446161916,861.9793,100.7051,82.39175,83.33634,3514.857,298.3249
8.400097,S,8.400097,0.7860981,0.01344225,0.2514915,0.001591884,540.2176,109.3681,65.65703,0.4166127,75.48098,95.35464,2.484208,107.811683366502,106.1701,18.74217,880.45271973338,872.6111,102.577,82.36082,83.29555,3601.64,308.4889
8.500099,S,8.500099,0.7959843,0.009042051,0.2514854,0.001097583,540.4471,109.0723,67.09495,0.2935386,75.43278,95.35464,2.490233,107.839311302801,106.1762,18.86615,891.242069558776,883.2443,104.4599,82.32748,83.25505,3689.486,318.8407
8.600101,S,8.600101,0.8058708,0.004993474,0.2523597,0.0006128999,540.4562,108.7768,68.77992,0.1674435,75.38457,95.35464,2.496259,107.728865622218,106.0448,18.9739,902.020135732577,893.8644,106.3538,82.29438,83.21473,3778.395,329.3813
8.700104,S,8.700104,0.8157521,0.003380511,0.2538352,0.0003934196,540.5358,108.4816,70.64819,0.1097561,75.33637,95.35464,2.502284,107.582538528819,105.8822,19.05157,912.781903723489,904.4666,108.2567,82.26369,83.17467,3868.365,340.1117
8.800106,S,8.800106,0.8256254,0.004567569,0.2553096,0.0005020173,540.574,108.1865,72.53822,0.1429646,75.28817,95.35464,2.50831,107.414539356881,105.7043,19.09147,923.524193657266,915.0482,110.1648,82.23599,83.13507,3959.393,351.0327
8.900108,S,8.900108,0.8354916,0.007253794,0.2567827,0.0008042512,540.6156,107.8918,74.44981,0.2337148,75.23997,95.35464,2.514335,107.238635009345,105.5226,19.10774,934.247929878278,925.6105,112.0754,82.21014,83.09608,4051.479,362.1447
9.000111,S,9.000111,0.8453496,0.009500629,0.2582546,0.001077347,540.5931,107.5972,76.38233,0.3193624,75.19176,95.35464,2.52036,107.036089093715,105.3143,19.12126,944.951719580572,936.1523,113.987,82.18427,83.05777,4144.621,373.4478
9.100113,S,9.100113,0.8551987,0.00994668,0.259725,0.001152207,540.5963,107.3028,78.33523,0.3482928,75.14355,95.35464,2.526386,106.834979705498,105.1037,19.15529,955.635031855339,946.6729,115.9008,82.15691,83.02003,4238.815,384.9422
9.200115,S,9.200115,0.8650388,0.00859709,0.2611938,0.001012914,540.5804,107.0087,80.30804,0.3121238,75.09535,95.35464,2.532411,106.62206771739,104.877,19.21146,966.297018894529,957.1711,117.8193,82.12793,82.9827,4334.059,396.6282
9.300117,S,9.300117,0.8748692,0.006563951,0.262661,0.0007785807,540.59,106.7149,82.30024,0.2444864,75.04715,95.35464,2.538437,106.410152366675,104.6491,19.27917,976.937538051272,967.6465,119.7443,82.0983,82.94563,4430.353,408.5064
9.40012,S,9.40012,0.8846895,0.005185651,0.2641267,0.0006069289,540.5801,106.4212,84.31124,0.1941532,74.99895,95.35464,2.544462,106.184869585144,104.4091,19.33821,987.555476800263,978.098,121.6756,82.06937,82.90883,4527.692,420.5774
9.500122,S,9.500122,0.8944992,0.005124386,0.2655907,0.0005842721,540.5734,106.1278,86.34052,0.1903437,74.95074,95.35464,2.550488,105.952504799815,104.1653,19.37843,998.150563858035,988.5255,123.6119,82.04186,82.87234,4626.076,432.8417
9.600124,S,9.600124,0.9042986,0.006077065,0.2667464,0.0006850697,540.5698,105.8346,88.28619,0.2272161,74.90254,95.37035,2.558475,105.743860414494,103.948,19.4056,1008.72302004274,998.9295,125.5512,82.01559,82.8363,4725.5,445.2998
9.700127,S,9.700127,0.9141099,0.007136655,0.2700183,0.0008073588,545.132,105.5412,90.96346,0.2725519,74.85434,95.40608,2.568968,106.701975149948,104.8874,19.59451,1019.30908152092,1009.346,127.4977,81.98969,82.80069,4825.965,457.952
9.800129,S,9.800129,0.9239805,0.007519268,0.2768295,0.0008564352,546.3234,105.2459,94.90717,0.2942229,74.80614,95.44199,2.579481,106.252573435764,104.429,19.60085,1029.93514963706,1019.801,129.4561,81.96332,82.76543,4927.475,470.7997
9.900131,S,9.900131,0.9337984,0.006959376,0.2823672,0.0007982066,545.9473,104.9504,98.47883,0.2789482,74.75793,95.47787,2.589992,105.435443968501,103.6039,19.56693,1040.48780550892,1030.182,131.4119,81.93611,82.7305,5030.027,483.8432
10.00013,S,10.00013,0.9435647,0.005856626,0.2875099,0.0006721005,545.9331,104.6553,101.9665,0.2388383,74.70973,95.51382,2.600511,104.750723168773,102.9084,19.55953,1050.9722150229,1040.494,133.3666,81.90842,82.69587,5133.612,497.082
10.10014,S,10.10014,0.9532802,0.004951973,0.2926259,0.000562006,545.7646,104.3604,105.4949,0.2030065,74.66153,95.54969,2.611021,104.001744331882,102.1495,19.54079,1061.38745165576,1050.736,135.3206,81.88097,82.66147,5238.224,510.5165
10.20014,S,10.20014,0.9629422,0.004668191,0.2977138,0.0005207838,545.7109,104.0657,109.0613,0.1911461,74.61332,95.58521,2.621486,103.271407611897,101.4108,19.51495,1071.73238664262,1060.907,137.2729,81.8542,82.62735,5343.858,524.1462
10.30014,S,10.30014,0.9725499,0.004891767,0.302773,0.0005390942,545.6821,103.7713,112.6635,0.2009802,74.56512,95.62032,2.631899,102.532775471466,100.6655,19.47889,1082.00486080398,1071.005,139.2222,81.82806,82.59353,5450.505,537.9711
10.40014,S,10.40014,0.9821031,0.005155402,0.3078036,0.0005673853,545.6784,103.4771,116.2995,0.2147786,74.51691,95.65513,2.642277,101.786796310298,99.91329,19.4393,1092.20376177246,1081.029,141.1676,81.80209,82.56006,5558.157,551.9906
10.50014,S,10.50014,0.991599,0.005076574,0.312804,0.000560667,545.6771,103.1832,119.9664,0.2154207,74.46871,95.6899,2.652649,101.027730060005,99.14722,19.40183,1102.32713912579,1090.977,143.1093,81.7759,82.52687,5666.808,566.2045
10.60015,S,10.60015,1.001037,0.004645802,0.3177738,0.0005133036,545.7006,102.8894,123.6618,0.2001125,74.42051,95.72475,2.663029,100.263301959891,98.37471,19.36869,1112.3750423962,1100.849,145.0476,81.74944,82.49396,5776.45,580.6123
