Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,S,0,0,0,0,0,0,134.65,0,0,79.53,95.35464,1.978081,0,0,0,0,0,0,89.9999,89.9999,0,0
0.09999999,S,0.09999999,0.01296364,0,0.4465001,0,254.2179,134.5845,0.03607691,0,79.4994,95.35464,1.981906,28.5911619041708,28.5911619039741,0.000106055210938768,14.6948006833177,0.8533105,0.000004297019,89.9999,89.9999,0.01557095,0.00000009736922
0.2,S,0.2,0.01436677,0,0.437847,0,383.6414,134.3712,0.04345,0,79.4688,95.35464,1.985731,59.6751188563012,59.6751188560859,0.000160306945927082,16.5367825329467,7.632538,0.00002174443,89.9999,89.9999,0.4252524,0.00000137394
0.3,S,0.3,0.01724076,0,0.4230964,0,392.3889,134.1671,0.06046252,0,79.4382,95.35464,1.989555,61.9084776898418,61.908477689624,0.000164204894553059,19.9385660428153,13.5032,0.00003760613,89.9999,89.9999,1.479101,0.000004336339
0.3999999,S,0.3999999,0.02108497,0,0.4076608,0,382.4788,133.9612,0.08712745,0,79.4076,95.35464,1.99338,59.6665262013231,59.6665262011078,0.000160291951003908,24.3514568083912,19.43664,0.00005357737,89.9999,89.9999,3.127274,0.000008897573
0.4999998,S,0.4999998,0.02539261,0,0.3941432,0,382.7763,133.7572,0.1221649,0,79.377,95.35464,1.997205,59.8697287988529,59.8697287986374,0.000160646608331779,29.2724802694755,25.33115,0.00006948061,89.9999,89.9999,5.365079,0.00001504945
0.5999997,S,0.5999997,0.03000135,0,0.3825817,0,380.8498,133.5531,0.1655167,0,79.34641,95.35464,2.00103,59.5358680205449,59.5358680203297,0.000160063907241187,34.5127731978677,31.23972,0.00008540843,89.9999,89.9999,8.193598,0.00002279386
0.6999996,S,0.6999996,0.03478138,0,0.372757,0,380.4984,133.3493,0.2167231,0,79.3158,95.35464,2.004855,59.5788661008477,59.5788661006325,0.000160138954460396,39.9410232460827,37.14934,0.0001013381,89.9999,89.9999,11.61278,0.00003213072
0.7999995,S,0.7999995,0.03966988,0,0.3643363,0,377.6305,133.1458,0.2755188,0,79.2852,95.35464,2.00868,59.0118565930077,59.0118565927931,0.000159149336928111,45.4809472684445,43.05002,0.0001172523,89.9999,89.9999,15.62309,0.00004306083
0.8999994,S,0.8999994,0.04461664,0,0.3570554,0,376.8323,132.9431,0.3414981,0,79.2546,95.35464,2.012505,58.9417821532181,58.9417821530036,0.00015902703300074,51.0880892395754,48.93649,0.0001331416,89.9999,89.9999,20.22242,0.00005558053
0.9999993,S,0.9999993,0.04961912,0,0.3506621,0,376.5077,132.7406,0.4147336,0,79.22401,95.35464,2.01633,58.9843722045696,58.984372204355,0.000159101365275467,56.7571914732046,54.82851,0.0001490404,89.9999,89.9999,25.41061,0.00006968954
1.099999,S,1.099999,0.05466587,0,0.3449879,0,376.1845,132.5382,0.4951457,0,79.19341,95.35464,2.020155,59.0256147595104,59.0256147592958,0.000159173351869652,62.4748247374035,60.728,0.0001649524,89.9999,89.9999,31.18839,0.0000853891
1.199999,S,1.199999,0.05974741,0,0.339906,0,376.0427,132.3358,0.5826387,0,79.1628,95.35464,2.02398,59.1092849985102,59.1092849982955,0.000159319382103466,68.2310687885702,66.63531,0.0001808781,89.9999,89.9999,37.55649,0.0001026805
1.299999,S,1.299999,0.06485742,0,0.3353177,0,375.8573,132.1336,0.677134,0,79.13221,95.35464,2.027805,59.1808358681642,59.1808358679494,0.000159444259795501,74.0183864311921,72.55003,0.0001968166,89.9999,89.9999,44.5157,0.0001215652
1.399999,S,1.399999,0.06999118,0,0.3311458,0,375.6958,131.9315,0.7785611,0,79.10161,95.35464,2.03163,59.2566511330171,59.2566511328022,0.000159576586431264,79.83181434517,78.47231,0.0002127683,89.9999,89.9999,52.06675,0.0001420443
1.499999,S,1.499999,0.07514505,0,0.327329,0,375.5133,131.7295,0.8868518,0,79.07101,95.35464,2.035455,59.3258482259225,59.3258482257076,0.000159697355544612,85.667141893038,84.40168,0.0002287324,89.9999,89.9999,60.21039,0.0001641192
1.599999,S,1.599999,0.08029833,9.158383,0.5053906,1.038114,375.3548,131.5276,1.56306,3.252017,79.04041,95.35464,2.039279,59.2663645313882,59.26157,-0.7538474,91.4985687232111,90.32587,-0.06776439,89.9753,90.04298,68.97639,-0.002867823
1.699999,S,1.699999,0.0854646,8.473638,0.4762019,0.9634305,375.1978,131.3259,1.667861,3.415315,79.00981,95.35464,2.043104,59.3409042647507,59.33716,-0.6666049,97.3467679990871,96.25617,-0.1392404,89.88913,90.08288,78.33508,-0.01329443
1.799999,S,1.799999,0.09064816,7.801184,0.449669,0.8896075,375.0196,131.1241,1.771165,3.544239,78.97921,95.35464,2.046929,59.4095868796425,59.40773,-0.4697121,103.213906956052,102.194,-0.1959905,89.73985,90.10988,88.28722,-0.03022297
1.899999,S,1.899999,0.09584841,7.134459,0.425448,0.8159633,374.8655,130.9225,1.872867,3.631079,78.94861,95.35464,2.050754,59.4838753666249,59.48366,-0.1600676,109.099254530048,108.139,-0.2268696,89.52702,90.1202,98.83353,-0.05162611
1.999998,S,1.999998,0.1010653,6.469205,0.4033415,0.7420559,374.7128,130.7211,1.973339,3.668108,78.91801,95.35464,2.054579,59.5588740093666,59.55829,0.2637528,115.002861449495,114.0915,-0.2205098,89.25122,90.11073,109.9748,-0.07434944
2.099998,S,2.099998,0.1062986,5.803187,0.3832565,0.6676568,374.5616,130.5197,2.073456,3.647775,78.88741,95.35464,2.058404,59.6355056512363,59.63012,0.8014506,120.924337192014,120.0513,-0.1654941,88.91415,90.07898,121.7117,-0.09409794
2.199998,S,2.199998,0.1115978,5.133327,0.3650975,0.5924752,377.1995,130.3172,2.176134,3.565114,78.85681,95.35464,2.062229,60.4034793726956,60.38565,1.467513,126.926411976077,126.0815,-0.0491446,88.51865,90.02233,134.048,-0.1053822
2.299998,S,2.299998,0.1169453,4.463025,0.3489461,0.5168489,377.6356,130.114,2.28295,3.412399,78.82621,95.35464,2.066054,60.6329567895991,60.59182,2.233114,132.97691715219,132.1497,0.1393647,88.06885,89.93958,146.9898,-0.1015052
2.399998,S,2.399998,0.1223038,3.796546,0.3348887,0.4413138,377.5562,129.9109,2.395248,3.184153,78.79562,95.35464,2.069879,60.739738938591,60.66077,3.096267,139.037755185946,138.2176,0.4095363,87.57021,89.83023,160.5385,-0.07477561
2.499998,S,2.499998,0.1276766,3.137723,0.3229365,0.36634,377.5232,129.7079,2.515929,2.87815,78.76501,95.35464,2.073704,60.8638040200842,60.72886,4.050704,145.113954685115,144.2901,0.7710778,87.02951,89.69382,174.6942,-0.01653549
2.599998,S,2.599998,0.133062,2.491966,0.3130785,0.2925751,377.4017,129.5051,2.647886,2.49455,78.73441,95.35464,2.077529,60.972618813846,60.76048,5.081763,151.203158555454,150.3646,1.232271,86.45492,89.53046,189.4573,0.08277816
2.699998,S,2.699998,0.1384605,1.86571,0.305256,0.2207907,377.2368,129.3024,2.793982,2.036661,78.70381,95.35464,2.081354,61.0778983533761,60.76508,6.173712,157.305892510937,156.4413,1.800078,85.85577,89.34076,204.8279,0.2334924
2.799998,S,2.799998,0.1438696,1.266352,0.2993528,0.1518693,377.0959,129.0997,2.956583,1.511247,78.67322,95.35464,2.085179,61.1965397849787,60.7585,7.308978,163.41984949479,162.5175,2.479618,85.24252,89.12588,220.8063,0.4465389
2.899998,S,2.899998,0.1492893,0.7018855,0.295186,0.08676001,376.9563,128.8972,3.137424,0.9288433,78.64262,95.35464,2.089004,61.3224768731576,60.73525,8.466143,169.544447331881,168.5922,3.274072,84.6265,88.88745,237.3922,0.733268
2.999998,S,2.999998,0.154718,0.1806477,0.2925102,0.02645284,376.7958,128.6948,3.337226,0.3039181,78.61201,95.35464,2.092829,61.4490240307304,60.6911,9.621483,175.678185695824,174.6635,4.184355,84.01962,88.62765,254.5853,1.105237
3.099998,S,3.099998,0.1601549,-0.2890651,0.2910254,-0.02807182,376.6592,128.4924,3.555552,-0.3452927,78.58142,95.35464,2.096653,61.5854838558,60.63973,10.75151,181.819983373865,180.73,5.20897,83.43405,88.34908,272.3854,1.573972
3.199997,S,3.199997,0.1655992,-0.6993678,0.2903951,-0.07588385,376.524,128.2902,3.79075,-0.9970862,78.55082,95.35464,2.100478,61.7237637782532,60.5794,11.83044,187.968922699209,186.7906,6.343987,82.88183,88.0548,290.7918,2.150732
3.299997,S,3.299997,0.1710502,-1.043216,0.2902711,-0.1161536,376.3679,128.088,4.040038,-1.626949,78.52022,95.35464,2.104303,61.8550558114727,60.5093,12.83248,194.124262569631,192.8446,7.582855,82.37438,87.74822,309.8038,2.846251
3.399997,S,3.399997,0.1765077,-1.314806,0.2903206,-0.148194,376.2356,127.886,4.299765,-2.208386,78.48962,95.35464,2.108128,61.9870619260568,60.44618,13.73518,200.285692828967,198.892,8.916672,81.92205,87.43304,329.421,3.670486
3.499997,S,3.499997,0.1819717,-1.510008,0.2902562,-0.1715088,376.1048,127.6841,4.565887,-2.714125,78.45902,95.35464,2.111953,62.110506113726,60.39034,14.51626,206.453265813623,204.9335,10.33423,81.53364,87.11317,349.6425,4.632392
3.599997,S,3.599997,0.1874418,-1.626718,0.289861,-0.1858334,375.953,127.4823,4.83443,-3.117495,78.42842,95.35464,2.115778,62.2162082043707,60.3418,15.15664,212.62636438172,210.9695,11.82228,81.21589,86.79262,370.4679,5.739695
3.699997,S,3.699997,0.1929185,-1.665247,0.2890075,-0.1911738,375.825,127.2806,5.102198,-3.394176,78.39782,95.35464,2.119603,62.3124294273976,60.3166,15.64438,218.805797778673,217.0022,13.36609,80.97308,86.47536,391.8967,6.998717
3.799997,S,3.799997,0.198402,-1.628447,0.2876649,-0.1878254,375.6761,127.0789,5.367198,-3.52377,78.36723,95.35464,2.123428,62.3856963338592,60.30714,15.96947,224.991421395362,223.0332,14.94978,80.80669,86.16524,413.9286,8.41425
3.899997,S,3.899997,0.2038923,-1.521914,0.2858941,-0.1763918,375.551,126.8774,5.629042,-3.491713,78.33662,95.35464,2.127253,62.4462028582595,60.32655,16.13182,231.183493112382,229.0648,16.55699,80.71516,85.86581,436.5637,9.989461
3.999997,S,3.999997,0.20939,-1.35391,0.2838297,-0.1577854,375.4273,126.676,5.889073,-3.291002,78.30602,95.35464,2.131078,62.4884014099289,60.36922,16.1356,237.382383287985,235.0996,18.17165,80.69376,85.5802,459.802,11.7259
4.099999,S,4.099999,0.2148948,-1.135194,0.2816513,-0.1332061,375.2827,126.4747,6.150089,-2.923549,78.27542,95.35464,2.134903,62.5080219086942,60.42767,15.99217,243.587874764237,241.1397,19.77848,80.73471,85.31105,483.6442,13.62353
4.200001,S,4.200001,0.2204063,-0.8786927,0.279548,-0.1041124,375.1619,126.2735,6.415838,-2.401393,78.24482,95.35464,2.138728,62.5189845577885,60.50961,15.72293,249.799423002371,247.1868,21.36384,80.82739,85.06032,508.0907,15.68087
4.300004,S,4.300004,0.2259373,-0.5989491,0.2776811,-0.07215597,375.1325,126.0721,6.691027,-1.747158,78.21423,95.35464,2.142553,62.541987730308,60.62728,15.35686,256.031594152224,253.2573,22.91879,80.95876,84.82904,533.1432,17.89532
4.400006,S,4.400006,0.2314792,-0.3115121,0.2761607,-0.03911939,375.3966,125.8707,6.978609,-0.9932693,78.18362,95.35464,2.146378,62.6326754418371,60.82628,14.93371,262.27524257823,259.3438,24.43366,81.11406,84.61785,558.8036,20.2633
4.500008,S,4.500008,0.2370236,-0.03211274,0.2750244,-0.006815911,375.3475,125.6694,7.280149,-0.1812654,78.15302,95.35464,2.150203,62.6408485238131,60.94773,14.46548,268.519199859484,265.4364,25.90189,81.2775,84.4266,585.073,22.78047
4.60001,S,4.60001,0.2425732,0.2242359,0.2742333,0.0230121,375.2998,125.4682,7.595999,0.6403219,78.12242,95.35464,2.154028,62.6505081919373,61.06546,14.00342,274.767087825684,271.5392,27.32304,81.43319,84.25408,611.9523,25.4421
4.700013,S,4.700013,0.2481266,0.4441671,0.2736898,0.04879921,375.1862,125.2672,7.924434,1.419244,78.09182,95.35464,2.157853,62.6478950474515,61.15757,13.58346,281.017621680268,277.6508,28.69977,81.56616,84.0985,639.4422,28.24358
4.800015,S,4.800015,0.2536847,0.6167167,0.2733275,0.06924855,375.0739,125.0662,8.264356,2.102954,78.06123,95.35464,2.161678,62.6525524304517,61.23672,13.24411,287.271574275856,283.7712,30.03865,81.66326,83.95745,667.5439,31.18078
4.900017,S,4.900017,0.2592469,0.7342044,0.2729821,0.08343434,374.963,124.8654,8.611192,2.643186,78.03062,95.35464,2.165503,62.666699350249,61.30009,13.01592,293.528321830992,289.8984,31.34949,81.71413,83.82805,696.2579,34.25037
5.00002,S,5.00002,0.2648133,0.7927089,0.2725191,0.0908596,374.8311,124.6646,8.960525,3.000013,78.00002,95.35464,2.169328,62.686176702419,61.3401,12.92087,299.787910829397,296.0306,32.64464,81.71191,83.70716,725.585,37.45016
5.100022,S,5.100022,0.2703844,0.7924679,0.2718885,0.09150172,374.7231,124.464,9.31014,3.146115,77.96942,95.35464,2.173153,62.7232059478826,61.36683,12.97354,306.05105509901,302.1663,33.93839,81.6538,83.59157,755.5255,40.77925
5.200024,S,5.200024,0.2759605,0.7378421,0.2710976,0.08581441,374.594,124.2634,9.659562,3.069991,77.93882,95.35464,2.176978,62.7663571798093,61.36825,13.17397,312.317929425108,308.3033,35.24557,81.54122,83.4782,786.0797,44.23827
5.300026,S,5.300026,0.281542,0.6370463,0.2702021,0.07469864,374.4887,124.063,10.01011,2.778272,77.90822,95.35464,2.180803,62.8267084530791,61.35611,13.51381,318.588995175503,314.4397,36.58059,81.3798,83.36428,817.2476,47.8293
5.400029,S,5.400029,0.2871294,0.5015323,0.2692838,0.05943769,374.3849,123.8627,10.36443,2.296558,77.87762,95.35464,2.184628,62.8972995036043,61.32606,13.97085,324.864718568766,320.5738,37.95627,81.17886,83.24755,849.0289,51.55575
5.500031,S,5.500031,0.2927226,0.3450422,0.2684235,0.04159086,374.2601,123.6624,10.72554,1.668193,77.84702,95.35464,2.188453,62.9702842323496,61.27502,14.51305,331.144968590062,326.7037,39.38259,80.95065,83.12643,881.4234,55.42225
5.600033,S,5.600033,0.2983217,0.1824234,0.267677,0.02286202,374.159,123.4623,11.09593,0.9512342,77.81642,95.35464,2.192278,63.0543195495416,61.21861,15.10394,337.429711529077,332.8281,40.86617,80.70924,82.99999,914.4307,59.43419
5.700036,S,5.700036,0.3039268,0.02833625,0.2670618,0.004948078,374.0593,123.2623,11.47678,0.2134205,77.78582,95.35464,2.196103,63.1397559297658,61.15652,15.7006,343.719168791115,338.9466,42.4095,80.46927,82.86813,948.0501,63.59748
5.800038,S,5.800038,0.3095372,-0.1040202,0.2665575,-0.01060574,373.9386,123.0623,11.86764,-0.4738905,77.75522,95.35464,2.199928,63.2163567658284,61.08942,16.26009,350.012377479007,345.0583,44.01078,80.24457,82.73141,982.2809,67.91801
5.90004,S,5.90004,0.3151532,-0.2041839,0.266119,-0.02255774,373.8418,122.8625,12.26689,-1.043496,77.72462,95.35464,2.203753,63.2911256052608,61.03535,16.74672,356.309587419977,351.1642,45.66429,80.04689,82.59101,1017.123,72.40137
6.000042,S,6.000042,0.3207743,-0.2653725,0.265696,-0.03007701,373.7237,122.6628,12.67234,-1.439519,77.69402,95.35464,2.207578,63.3483109773047,60.98858,17.12897,362.610345830384,357.2652,47.36096,79.88472,82.4486,1052.574,77.05231
6.100045,S,6.100045,0.3264002,-0.2850569,0.2652523,-0.03282397,373.6296,122.4632,13.08219,-1.624419,77.66342,95.35464,2.211403,63.3968344061815,60.96492,17.39072,368.914120983378,363.3626,49.08931,79.76256,82.30608,1088.636,81.87462
6.200047,S,6.200047,0.3320309,-0.2651561,0.2647765,-0.03096518,373.5364,122.2636,13.49568,-1.583619,77.63282,95.35464,2.215228,63.4295613328084,60.96025,17.5259,375.221107893448,369.4587,50.83686,79.68051,82.1654,1125.308,86.87081
6.300049,S,6.300049,0.3376618,-0.2117138,0.264282,-0.0251536,373.4902,122.0643,13.91291,-1.328583,77.60222,95.35464,2.219053,63.4594583098926,60.98565,17.54575,381.52597363408,375.5504,52.59043,79.63436,82.02839,1162.589,92.04216
6.400052,S,6.400052,0.3433056,-0.1340525,0.2637947,-0.01642946,374.2764,121.8649,14.33615,-0.8957978,77.57162,95.35464,2.222878,63.6956041196266,61.24171,17.50951,387.845046944006,381.6557,54.34237,79.61627,81.89636,1200.479,97.38882
6.500054,S,6.500054,0.3489644,-0.04364872,0.263341,-0.006096962,373.9631,121.6654,14.76704,-0.3429931,77.54102,95.35464,2.226703,63.6346282082091,61.22161,17.35743,394.175681820871,387.7735,56.08437,79.61574,81.77028,1238.981,102.9103
6.600056,S,6.600056,0.3546258,0.04729056,0.2629351,0.004437347,373.696,121.4659,15.20549,0.2574243,77.51042,95.35464,2.230528,63.581819632402,61.21608,17.18253,400.50691962805,393.8939,57.81026,79.62095,81.65054,1278.095,108.6052
6.700058,S,6.700058,0.3602902,0.127371,0.2625725,0.01384453,373.6549,121.2666,15.65141,0.8278195,77.47982,95.35464,2.234353,63.5892675062703,61.26544,17.03352,406.83940677858,400.0177,59.51991,79.62031,81.53687,1317.822,114.4718
6.800061,S,6.800061,0.3659588,0.187382,0.262235,0.02103054,373.5253,121.0674,16.10395,1.295463,77.44922,95.35464,2.238178,63.5779619660594,61.28189,16.93184,413.173917881612,406.1451,61.21705,79.60387,81.4285,1358.16,120.5087
6.900063,S,6.900063,0.3716307,0.2214038,0.2619009,0.0252708,373.4418,120.8683,16.56173,1.602878,77.41862,95.35464,2.242003,63.5863200208103,61.29608,16.91185,419.509547745005,412.274,62.90841,79.56456,81.32422,1399.112,126.715
7.000065,S,7.000065,0.377306,0.2273831,0.2615556,0.02628196,373.3373,120.6693,17.02374,1.715705,77.38802,95.35464,2.245828,63.5980808929994,61.28775,16.9861,425.846513482399,418.403,64.60284,79.49899,81.22265,1440.676,133.0905
7.100068,S,7.100068,0.3829856,0.2073083,0.2611969,0.02424702,373.2565,120.4704,17.48977,1.628357,77.35742,95.35464,2.249653,63.6252757877096,61.26805,17.15814,432.185363687529,424.5308,66.31017,79.40775,81.12234,1482.854,139.636
7.20007,S,7.20007,0.3886691,0.1666763,0.2608344,0.01976374,373.177,120.2716,17.96031,1.364819,77.32682,95.35464,2.253478,63.6608050692331,61.23273,17.4141,438.526048737894,430.6556,68.03943,79.29513,81.02203,1525.644,146.3532
7.300072,S,7.300072,0.3943566,0.1135063,0.2604821,0.01373259,373.0764,120.0729,18.43624,0.9747348,77.29622,95.35464,2.257303,63.696263492274,61.17946,17.72816,444.868307185193,436.7757,69.79774,79.16823,80.92077,1569.046,153.2448
7.400074,S,7.400074,0.4000484,0.05703707,0.2601511,0.007213793,372.9995,119.8743,18.9184,0.5260715,77.26562,95.35464,2.261128,63.7401580409086,61.1252,18.0698,451.212718571296,442.8908,71.58924,79.03585,80.81808,1613.06,160.3139
7.500077,S,7.500077,0.4057445,0.006217769,0.2598444,0.001247646,372.924,119.6758,19.40703,0.09344214,77.23502,95.35464,2.264953,63.7825740188431,61.07006,18.40284,457.55894822579,449.0003,73.41474,78.90691,80.71391,1657.685,167.5638
7.600079,S,7.600079,0.4114442,-0.03166664,0.2595575,-0.003298945,372.8273,119.4774,19.90182,-0.2536434,77.20442,95.35464,2.268778,63.8135614349779,61.01394,18.69411,463.906271835286,455.1039,75.27148,78.78912,80.60863,1702.921,174.9979
7.700081,S,7.700081,0.4171477,-0.05204514,0.2592832,-0.005863755,372.7543,119.2791,20.40223,-0.4626502,77.17382,95.35464,2.272603,63.842011787432,60.97335,18.92229,470.255004057096,461.2029,77.15404,78.68779,80.50301,1748.767,182.619
7.800084,S,7.800084,0.4228552,-0.05366807,0.2590157,-0.006262811,372.6601,119.0809,20.90783,-0.5068859,77.14322,95.35464,2.276428,63.8541597881704,60.93896,19.07346,476.604984230243,467.2985,79.05525,78.60509,80.3979,1795.222,190.4293
7.900086,S,7.900086,0.4285658,-0.03857987,0.2587546,-0.004695794,372.5897,118.8828,21.41845,-0.3897193,77.11262,95.35464,2.280253,63.8622358523165,60.92275,19.15212,482.955428443131,473.3914,80.96748,78.5399,80.29421,1842.287,198.4304
8.000088,S,8.000088,0.4342798,-0.01152421,0.2585026,-0.001682685,372.5204,118.6848,21.93435,-0.1431498,77.08202,95.35464,2.284078,63.8619398490721,60.91624,19.17183,489.306807171485,479.4834,82.88419,78.48823,80.19268,1889.961,206.623
8.10009,S,8.10009,0.4399971,0.02104788,0.2582634,0.002045421,372.4301,118.487,22.45576,0.1783041,77.05142,95.35464,2.287903,63.8503342959025,60.90912,19.15579,495.658551945021,485.5749,84.80068,78.44409,80.09378,1938.245,215.0072
8.200092,S,8.200092,0.4457172,0.05234097,0.2580379,0.005702482,372.3634,118.2892,22.98274,0.5091925,77.02082,95.35464,2.291728,63.843149628831,60.90802,19.13533,502.010244466986,491.6659,86.71505,78.40086,79.99761,1987.137,223.583
8.300095,S,8.300095,0.4514404,0.07644646,0.2578236,0.008590637,372.2979,118.0915,23.51511,0.785481,76.99022,95.35464,2.295553,63.8376764196583,60.90173,19.13709,508.362262278913,497.7566,88.62839,78.35239,79.90397,2036.639,232.3502
8.400097,S,8.400097,0.4571663,0.08945487,0.2576166,0.0102307,372.2113,117.8939,24.05243,0.9575534,76.95962,95.35464,2.299378,63.8304128573621,60.88023,19.18122,514.713986398602,503.8457,90.54406,78.29433,79.81235,2086.75,241.3088
8.500099,S,8.500099,0.4628999,0.09003561,0.2574141,0.01043957,373.1355,117.6964,24.59496,0.9999081,76.92902,95.35464,2.303203,64.1032260537838,61.11745,19.336,521.073837927581,509.9404,92.46885,78.22473,79.72208,2137.469,250.4593
8.600101,S,8.600101,0.4686454,0.07947402,0.2572158,0.009335726,373.2988,117.4987,25.14306,0.9147885,76.89842,95.35464,2.307028,64.1746734041748,61.13965,19.5021,527.441673012651,516.0394,94.40821,78.14422,79.63252,2188.798,259.8029
8.700104,S,8.700104,0.4743979,0.06122621,0.2570241,0.007297441,372.7673,117.301,25.69642,0.731319,76.86782,95.35464,2.310853,64.0604336764785,60.96588,19.66979,533.812009095522,522.1363,96.36578,78.05573,79.54313,2240.738,269.3416
8.800106,S,8.800106,0.4801506,0.03999285,0.2568419,0.004856474,372.6184,117.1035,26.25454,0.4976047,76.83722,95.35464,2.314678,64.0517256745406,60.88871,19.87935,540.18002705886,528.2257,98.34359,77.96366,79.45358,2293.286,279.0769
8.900108,S,8.900108,0.4859058,0.02062014,0.2566702,0.002578149,372.4482,116.9061,26.8178,0.2700027,76.80662,95.35464,2.318503,64.0355406197597,60.80432,20.08445,546.547468079941,534.3091,100.3427,77.87278,79.3638,2346.444,289.011
9.000111,S,9.000111,0.4916636,0.007012998,0.2565087,0.000927331,372.4136,116.7088,27.38617,0.09923495,76.77602,95.35464,2.322328,64.0521771763115,60.7592,20.27316,552.914674365919,540.3871,102.3617,77.78717,79.27395,2400.209,299.1461
9.100113,S,9.100113,0.4974241,0.001393622,0.2563565,0.0001823936,372.3354,116.5117,27.9595,0.0199381,76.74541,95.35464,2.326153,64.0506784527354,60.70811,20.42094,559.281151113807,546.4598,104.3976,77.70939,79.18433,2454.582,309.4839
9.200115,S,9.200115,0.5031875,0.003816854,0.2562127,0.0003744992,372.2809,116.3146,28.53772,0.04180686,76.71482,95.35464,2.329978,64.0488784638748,60.67019,20.52771,565.647362837886,552.5286,106.446,77.63995,79.09542,2509.562,320.026
9.300117,S,9.300117,0.5089534,0.0125352,0.2560773,0.001321813,372.205,116.1176,29.12077,0.1506498,76.68422,95.35464,2.333803,64.035113476912,60.63229,20.59663,572.012563734118,558.5936,108.5029,77.5775,79.00758,2565.148,330.7734
9.40012,S,9.40012,0.5147215,0.02446833,0.2559508,0.002680417,372.1529,115.9207,29.70863,0.3118061,76.65362,95.35464,2.337628,64.0236236560045,60.60389,20.64444,578.376694837631,564.6554,110.5653,77.51923,78.92107,2621.34,341.7268
9.500122,S,9.500122,0.520492,0.03614078,0.2558331,0.00404616,372.1017,115.724,30.30129,0.4802786,76.62302,95.35464,2.341453,64.0105187780024,60.57521,20.68793,584.73980338571,570.7143,112.6321,77.46174,78.83598,2678.139,352.8867
9.600124,S,9.600124,0.5262648,0.0445275,0.2557235,0.005064473,372.0294,115.5273,30.89864,0.613251,76.59241,95.35464,2.345279,63.9918967628785,60.5367,20.74297,591.101476685828,576.7698,114.7037,77.40192,78.75219,2735.543,364.2534
9.700127,S,9.700127,0.5320395,0.0478524,0.2556212,0.005511219,371.9807,115.3307,31.50051,0.6806024,76.56182,95.35464,2.349103,63.9817188497042,60.49799,20.82435,597.461685942163,582.8214,116.7822,77.33778,78.66947,2793.553,375.8276
9.800129,S,9.800129,0.5378167,0.04579379,0.255526,0.005331242,371.933,115.1343,32.10689,0.6712847,76.53122,95.35464,2.352928,63.9743351345835,60.45192,20.93516,603.82067755393,588.8687,118.8705,77.26867,78.58749,2852.168,387.6102
9.900131,S,9.900131,0.5435959,0.03954675,0.255438,0.004649432,371.8641,114.9379,32.71772,0.5967641,76.50062,95.35464,2.356753,63.9630539321771,60.39325,21.06959,610.177896037828,594.9105,120.9713,77.19551,78.50597,2911.387,399.6021
10.00013,S,10.00013,0.549377,0.03122628,0.2553579,0.003701078,371.8187,114.7417,33.33303,0.4841162,76.47002,95.35464,2.360579,63.9589147556656,60.33628,21.21971,616.533645046246,600.9467,123.0863,77.12025,78.42474,2971.21,411.8049
10.10014,S,10.10014,0.5551605,0.02333431,0.2552862,0.002773584,371.7519,114.5455,33.95292,0.3696389,76.43941,95.35464,2.364403,63.9476103568108,60.27172,21.36859,622.88780498406,606.9769,125.2166,77.0453,78.34366,3031.637,424.2199
10.20014,S,10.20014,0.5609457,0.01786846,0.2552229,0.002106955,371.7088,114.3494,34.57729,0.2860248,76.40881,95.35464,2.368228,63.9399565726674,60.21461,21.50625,629.239989788163,613.0009,127.3612,76.97272,78.26283,3092.666,436.8486
10.30014,S,10.30014,0.5667334,0.01590569,0.2551681,0.001839068,371.6667,114.1535,35.20621,0.2542487,76.37822,95.35464,2.372054,63.9285392118458,60.16063,21.62306,635.590620369975,619.0195,129.5184,76.90379,78.1824,3154.297,449.6925
10.40014,S,10.40014,0.5725225,0.01739651,0.2551216,0.001974109,371.6032,113.9576,35.83951,0.2778722,76.34762,95.35464,2.375879,63.9068030946198,60.10399,21.71612,641.938898884374,625.0324,131.6859,76.83861,78.10255,3216.529,462.7527
10.50014,S,10.50014,0.5783135,0.02127371,0.2550835,0.00240247,371.5633,113.7619,36.47721,0.3442293,76.31702,95.35464,2.379704,63.8879973448613,60.05609,21.79317,648.285186015332,631.0404,133.8618,76.77631,78.02346,3279.363,476.03
10.60015,S,10.60015,0.5841111,0.02592538,0.2550089,0.002939525,372.466,113.5662,37.11337,0.4286449,76.28642,95.35464,2.383528,64.1337172425558,60.27005,21.92384,654.637261743847,637.0513,136.0469,76.71533,77.94515,3342.798,489.5253
10.70015,S,10.70015,0.5899193,0.02967159,0.2549241,0.003389105,372.6757,113.3703,37.75203,0.5028664,76.25581,95.35464,2.387354,64.184846670507,60.29206,22.01277,660.995085644307,643.0652,138.2406,76.65405,77.86769,3406.833,503.2397
10.80015,S,10.80015,0.5957331,0.03138316,0.2548472,0.003613118,372.1685,113.1745,38.39512,0.5453892,76.22522,95.35464,2.391179,64.0340628474939,60.11212,22.06568,667.352781011282,649.0761,140.4427,76.59122,77.79094,3471.471,517.1738
